,name,description,duration,film_date,languages,num_speaker,published_date,url
660,Natalie Merchant: Singing old poems to life,"Natalie Merchant sings from her new album, ""Leave Your Sleep."" Lyrics from near-forgotten 19th-century poetry pair with her unmistakable voice for a performance that brought the TED audience to its feet.",1758,1265932800,22,1,1270806720,"https://www.ted.com/talks/natalie_merchant_sings_old_poems_to_life
"
661,Michael Specter: The danger of science denial,"Vaccine-autism claims, ""Frankenfood"" bans, the herbal cure craze: All point to the public's growing fear (and, often, outright denial) of science and reason, says Michael Specter. He warns the trend spells disaster for human progress.",1141,1265846400,31,1,1271065080,"https://www.ted.com/talks/michael_specter_the_danger_of_science_denial
"
662,Jonathan Klein: Photos that changed the world,"Photographs do more than document history -- they make it. At TED University, Jonathan Klein of Getty Images shows some of the most iconic, and talks about what happens when a generation sees an image so powerful it can't look away -- or back.",362,1265846400,36,1,1271151120,"https://www.ted.com/talks/jonathan_klein_photos_that_changed_the_world
"
663,Catherine Mohr: The tradeoffs of building green,"In a short, funny, data-packed talk at TED U, Catherine Mohr walks through all the geeky decisions she made when building a green new house -- looking at real energy numbers, not hype. What choices matter most? Not the ones you think.",373,1266019200,30,1,1271234700,"https://www.ted.com/talks/catherine_mohr_builds_green
"
664,Thelma Golden: How art gives shape to cultural change,"Thelma Golden, curator at the Studio Museum in Harlem, talks through three recent shows that explore how art examines and redefines culture. The ""post-black"" artists she works with are using their art to provoke a new dialogue about race and culture -- and about the meaning of art itself.",748,1234224000,24,1,1271407020,"https://www.ted.com/talks/thelma_golden_how_art_gives_shape_to_cultural_change
"
665,Eric Whitacre: A choir as big as the Internet,"185 voices from 12 countries join a choir that spans the globe: ""Lux Aurumque,"" composed and conducted by Eric Whitacre, merges hundreds of tracks individually recorded and posted to YouTube. It's an astonishing illustration of how technology can connect us.",255,1268237040,0,1,1271429940,"https://www.ted.com/talks/a_choir_as_big_as_the_internet
"
666,Edith Widder: Glowing life in an underwater world,"Some 80 to 90 percent of undersea creatures make light -- and we know very little about how or why. Bioluminescence expert Edith Widder explores this glowing, sparkling, luminous world, sharing glorious images and insight into the unseen depths (and brights) of the ocean.",1039,1270771200,22,1,1271665800,"https://www.ted.com/talks/edith_widder_glowing_life_in_an_underwater_world
"
667,"James Randi: Homeopathy, quackery and fraud","Legendary skeptic James Randi takes a fatal dose of homeopathic sleeping pills onstage, kicking off a searing 18-minute indictment of irrational beliefs. He throws out a challenge to the world's psychics: Prove what you do is real, and I'll give you a million dollars. (No takers yet.)",1039,1170374400,36,1,1271690880,"https://www.ted.com/talks/james_randi
"
668,Frederick Balagadde: Bio-lab on a microchip,"Drugs alone can't stop disease in sub-Saharan Africa: We need diagnostic tools to match. TED Senior Fellow Frederick Balagadde shows how we can multiply the power and availability of an unwieldy, expensive diagnostic lab -- by miniaturizing it to the size of a chip.",371,1265846400,28,1,1271840700,"https://www.ted.com/talks/frederick_balagadde_bio_lab_on_a_microchip
"
669,"Tom Wujec: Build a tower, build a team","Tom Wujec presents some surprisingly deep research into the ""marshmallow problem"" -- a simple team-building exercise that involves dry spaghetti, one yard of tape and a marshmallow. Who can build the tallest tower with these ingredients? And why does a surprising group always beat the average?",411,1266105600,34,1,1271926380,"https://www.ted.com/talks/tom_wujec_build_a_tower
"
670,Omar Ahmad: Political change with pen and paper,"Want your local politician to pay attention to an issue you care about? Send a monthly handwritten letter, says former mayor Omar Ahmad -- it's more effective than email, phone, or even writing a check. He shares four steps to writing a letter that works.",367,1265760000,33,1,1272011040,"https://www.ted.com/talks/omar_ahmad_political_change_with_pen_and_paper
"
671,"Kavita Ramdas: Radical women, embracing tradition",Investing in women can unlock infinite potential around the globe. But how can women walk the line between Western-style empowerment and traditional culture? Kavita Ramdas of the Global Fund for Women talks about three encounters with powerful women who fight to make the world better -- while preserving the traditions that sustain them.,1418,1257379200,23,1,1272272700,"https://www.ted.com/talks/kavita_ramdas_radical_women_embracing_tradition
"
672,Stephen Wolfram: Computing a theory of all knowledge,"Stephen Wolfram, creator of Mathematica, talks about his quest to make all knowledge computational -- able to be searched, processed and manipulated. His new search engine, Wolfram Alpha, has no lesser goal than to model and explain the physics underlying the universe.",1198,1265932800,24,1,1272357000,"https://www.ted.com/talks/stephen_wolfram_computing_a_theory_of_everything
"
673,Roz Savage: Why I'm rowing across the Pacific,"Five years ago, Roz Savage quit her high-powered London job to become an ocean rower. She's crossed the Atlantic solo, and just started the third leg of a Pacific solo row, the first for a woman. Why does she do it? Hear her reasons, both deeply personal and urgently activist.",1115,1270684800,26,1,1272442140,"https://www.ted.com/talks/roz_savage_why_i_m_rowing_across_the_pacific
"
674,George Whitesides: Toward a science of simplicity,"Simplicity: We know it when we see it -- but what is it, exactly? In this funny, philosophical talk, George Whitesides chisels out an answer.",1115,1266019200,22,1,1272472440,"https://www.ted.com/talks/george_whitesides_toward_a_science_of_simplicity
"
675,"Sebastian Wernicke: Lies, damned lies and statistics (about TEDTalks)","In a brilliantly tongue-in-cheek analysis, Sebastian Wernicke turns the tools of statistical analysis on TEDTalks, to come up with a metric for creating ""the optimum TEDTalk"" based on user ratings. How do you rate it? ""Jaw-dropping""? ""Unconvincing""? Or just plain ""Funny""?",359,1265760000,37,1,1272617940,"https://www.ted.com/talks/lies_damned_lies_and_statistics_about_tedtalks
"
676,Esther Duflo: Social experiments to fight poverty,"Alleviating poverty is more guesswork than science, and lack of data on aid's impact raises questions about how to provide it. But Clark Medal-winner Esther Duflo says it's possible to know which development efforts help and which hurt -- by testing solutions with randomized trials.",1007,1265932800,28,1,1272878340,"https://www.ted.com/talks/esther_duflo_social_experiments_to_fight_poverty
"
677,Simon Sinek: How great leaders inspire action,"Simon Sinek has a simple but powerful model for inspirational leadership -- starting with a golden circle and the question ""Why?""  His examples include Apple, Martin Luther King, and the Wright brothers ...",1084,1253145600,45,1,1272965460,"https://www.ted.com/talks/simon_sinek_how_great_leaders_inspire_action
"
678,Jeremy Jackson: How we wrecked the ocean,"In this bracing talk, coral reef ecologist Jeremy Jackson lays out the shocking state of the ocean today: overfished, overheated, polluted, with indicators that things will get much worse. Astonishing photos and stats make the case.",1099,1270771200,24,1,1273048080,"https://www.ted.com/talks/jeremy_jackson
"
679,Anil Gupta: India's hidden hotbeds of invention,"Anil Gupta is on the hunt for the developing world's unsung inventors -- indigenous entrepreneurs whose ingenuity, hidden by poverty, could change many people's lives. He shows how the Honey Bee Network helps them build the connections they need -- and gain the recognition they deserve.",1375,1257503160,26,1,1273137600,"https://www.ted.com/talks/anil_gupta_india_s_hidden_hotbeds_of_invention
"
680,"Thomas Dolby: ""Love Is a Loaded Pistol""","To write his first studio album in decades, ""A Map of the Floating City,"" Thomas Dolby has been working in the inspirational setting of a restored lifeboat. At TED2010 he premieres a gorgeous, evocative song from that album -- about one night with a legend. He's backed by members of the modern string quartet Ethel.",297,1265760000,26,2,1273216740,"https://www.ted.com/talks/pistol
"
681,Nicholas Christakis: The hidden influence of social networks,"We're all embedded in vast social networks of friends, family, co-workers and more. Nicholas Christakis tracks how a wide variety of traits -- from happiness to obesity -- can spread from person to person, showing how your location in the network might impact your life in ways you don't even know.",1259,1265932800,31,1,1273483440,"https://www.ted.com/talks/nicholas_christakis_the_hidden_influence_of_social_networks
"
682,Nathan Myhrvold: Could this laser zap malaria?,"Nathan Myhrvold and team's latest inventions -- as brilliant as they are bold -- remind us that the world needs wild creativity to tackle big problems like malaria. And just as that idea sinks in, he rolls out a live demo of a new, mosquito-zapping gizmo you have to see to believe.",1018,1265932800,24,1,1273568940,"https://www.ted.com/talks/nathan_myhrvold_could_this_laser_zap_malaria
"
